"trial_type","rt","stimulus","response","trial_index","plugin_version","time_elapsed","subject_id","experimental_order","consent_response","consent_timestamp","task","mandarin_english_bilingual","native_language","english_age_of_acquisition","years_in_us","english_proficiency_score","mandarin_proficiency","english_proficiency","normal_or_corrected_vision","character","pinyin","ink_color","correct_key","response_color","correct","block","item_id","translation","source_condition","source_ink_color","is_filler","condition","is_critical","repetition"
"html-keyboard-response","463","<div class=""chinese-character"" style=""color:#000000;"">览</div>"," ","123","2.1.0","257882","5mjomaw0pk","block1_then_block2","","","character_naming","","","","","","","","","览","lan3","","","","","1","blue","view","congruent_S_plus_T_minus","blue","false","","",""
"html-keyboard-response","null","","null","124","2.1.0","258898","5mjomaw0pk","block1_then_block2","","","inter_trial_interval","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","null","<div class=""fixation"">+</div>","null","125","2.1.0","259406","5mjomaw0pk","block1_then_block2","","","fixation","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","393","<div class=""chinese-character"" style=""color:#000000;"">家</div>"," ","126","2.1.0","259799","5mjomaw0pk","block1_then_block2","","","character_naming","","","","","","","","","家","jia1","","","","","1","f1_13","home","filler","red","true","","",""
"html-keyboard-response","null","","null","127","2.1.0","260807","5mjomaw0pk","block1_then_block2","","","inter_trial_interval","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","null","<div class=""fixation"">+</div>","null","128","2.1.0","261318","5mjomaw0pk","block1_then_block2","","","fixation","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","489","<div class=""chinese-character"" style=""color:#000000;"">风</div>"," ","129","2.1.0","261807","5mjomaw0pk","block1_then_block2","","","character_naming","","","","","","","","","风","feng1","","","","","1","f1_10","wind","filler","yellow","true","","",""
"html-keyboard-response","null","","null","130","2.1.0","262813","5mjomaw0pk","block1_then_block2","","","inter_trial_interval","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","null","<div class=""fixation"">+</div>","null","131","2.1.0","263321","5mjomaw0pk","block1_then_block2","","","fixation","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","437","<div class=""chinese-character"" style=""color:#000000;"">蓝</div>"," ","132","2.1.0","263758","5mjomaw0pk","block1_then_block2","","","character_naming","","","","","","","","","蓝","lan2","","","","","1","blue","blue","incongruent_color_character","red","false","","",""
"html-keyboard-response","null","","null","133","2.1.0","264772","5mjomaw0pk","block1_then_block2","","","inter_trial_interval","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","null","<div class=""fixation"">+</div>","null","134","2.1.0","265280","5mjomaw0pk","block1_then_block2","","","fixation","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","1171","<div class=""chinese-character"" style=""color:#000000;"">红</div>"," ","135","2.1.0","266451","5mjomaw0pk","block1_then_block2","","","character_naming","","","","","","","","","红","hong2","","","","","1","red","red","incongruent_color_character","blue","false","","",""
"html-keyboard-response","null","","null","136","2.1.0","267454","5mjomaw0pk","block1_then_block2","","","inter_trial_interval","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","null","<div class=""fixation"">+</div>","null","137","2.1.0","267964","5mjomaw0pk","block1_then_block2","","","fixation","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","null","<div class=""chinese-character"" style=""color:#000000;"">路</div>","null","138","2.1.0","270968","5mjomaw0pk","block1_then_block2","","","character_naming","","","","","","","","","路","lu4","","","","","1","f1_14","road","filler","yellow","true","","",""
"html-keyboard-response","null","","null","139","2.1.0","271971","5mjomaw0pk","block1_then_block2","","","inter_trial_interval","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","null","<div class=""fixation"">+</div>","null","140","2.1.0","272481","5mjomaw0pk","block1_then_block2","","","fixation","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","null","<div class=""chinese-character"" style=""color:#000000;"">缠</div>","null","141","2.1.0","275484","5mjomaw0pk","block1_then_block2","","","character_naming","","","","","","","","","缠","chan2","","","","","1","yellow","wrap around","congruent_S_minus_T_plus","yellow","false","","",""
"html-keyboard-response","null","","null","142","2.1.0","276486","5mjomaw0pk","block1_then_block2","","","inter_trial_interval","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","null","<div class=""fixation"">+</div>","null","143","2.1.0","276995","5mjomaw0pk","block1_then_block2","","","fixation","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","null","<div class=""chinese-character"" style=""color:#000000;"">虑</div>","null","144","2.1.0","280004","5mjomaw0pk","block1_then_block2","","","character_naming","","","","","","","","","虑","lv4","","","","","1","green","ponder","congruent_S_T_plus","green","false","","",""
"html-keyboard-response","null","","null","145","2.1.0","281005","5mjomaw0pk","block1_then_block2","","","inter_trial_interval","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","null","<div class=""fixation"">+</div>","null","146","2.1.0","281513","5mjomaw0pk","block1_then_block2","","","fixation","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","null","<div class=""chinese-character"" style=""color:#000000;"">船</div>","null","147","2.1.0","284519","5mjomaw0pk","block1_then_block2","","","character_naming","","","","","","","","","船","chuan2","","","","","1","f1_23","boat","filler","blue","true","","",""
"html-keyboard-response","null","","null","148","2.1.0","285524","5mjomaw0pk","block1_then_block2","","","inter_trial_interval","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","null","<div class=""fixation"">+</div>","null","149","2.1.0","286034","5mjomaw0pk","block1_then_block2","","","fixation","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","null","<div class=""chinese-character"" style=""color:#000000;"">轰</div>","null","150","2.1.0","289037","5mjomaw0pk","block1_then_block2","","","character_naming","","","","","","","","","轰","hong1","","","","","1","red","boom","congruent_S_plus_T_minus","red","false","","",""
"html-keyboard-response","null","","null","151","2.1.0","290040","5mjomaw0pk","block1_then_block2","","","inter_trial_interval","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","null","<div class=""fixation"">+</div>","null","152","2.1.0","290550","5mjomaw0pk","block1_then_block2","","","fixation","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","null","<div class=""chinese-character"" style=""color:#000000;"">门</div>","null","153","2.1.0","293556","5mjomaw0pk","block1_then_block2","","","character_naming","","","","","","","","","门","men2","","","","","1","f1_4","door","filler","green","true","","",""
"html-keyboard-response","null","","null","154","2.1.0","294571","5mjomaw0pk","block1_then_block2","","","inter_trial_interval","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","null","<div class=""fixation"">+</div>","null","155","2.1.0","295081","5mjomaw0pk","block1_then_block2","","","fixation","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","null","<div class=""chinese-character"" style=""color:#000000;"">宫</div>","null","156","2.1.0","298087","5mjomaw0pk","block1_then_block2","","","character_naming","","","","","","","","","宫","gong1","","","","","1","blue","palace","neutral","blue","false","","",""
"html-keyboard-response","null","","null","157","2.1.0","299104","5mjomaw0pk","block1_then_block2","","","inter_trial_interval","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","null","<div class=""fixation"">+</div>","null","158","2.1.0","299612","5mjomaw0pk","block1_then_block2","","","fixation","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","2026","<div class=""chinese-character"" style=""color:#000000;"">绿</div>"," ","159","2.1.0","301638","5mjomaw0pk","block1_then_block2","","","character_naming","","","","","","","","","绿","lv4","","","","","1","green","green","incongruent_color_character","yellow","false","","",""
"html-keyboard-response","null","","null","160","2.1.0","302652","5mjomaw0pk","block1_then_block2","","","inter_trial_interval","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","null","<div class=""fixation"">+</div>","null","161","2.1.0","303160","5mjomaw0pk","block1_then_block2","","","fixation","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","null","<div class=""chinese-character"" style=""color:#000000;"">尝</div>","null","162","2.1.0","306167","5mjomaw0pk","block1_then_block2","","","character_naming","","","","","","","","","尝","chang2","","","","","1","blue","taste","congruent_S_minus_T_plus","blue","false","","",""
"html-keyboard-response","null","","null","163","2.1.0","307170","5mjomaw0pk","block1_then_block2","","","inter_trial_interval","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","null","<div class=""fixation"">+</div>","null","164","2.1.0","307677","5mjomaw0pk","block1_then_block2","","","fixation","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","null","<div class=""chinese-character"" style=""color:#000000;"">洪</div>","null","165","2.1.0","310681","5mjomaw0pk","block1_then_block2","","","character_naming","","","","","","","","","洪","hong2","","","","","1","red","flood","congruent_S_T_plus","red","false","","",""
"html-keyboard-response","null","","null","166","2.1.0","311683","5mjomaw0pk","block1_then_block2","","","inter_trial_interval","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","null","<div class=""fixation"">+</div>","null","167","2.1.0","312192","5mjomaw0pk","block1_then_block2","","","fixation","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","null","<div class=""chinese-character"" style=""color:#000000;"">石</div>","null","168","2.1.0","315198","5mjomaw0pk","block1_then_block2","","","character_naming","","","","","","","","","石","shi2","","","","","1","f1_24","stone","filler","green","true","","",""
"html-keyboard-response","null","","null","169","2.1.0","316213","5mjomaw0pk","block1_then_block2","","","inter_trial_interval","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","null","<div class=""fixation"">+</div>","null","170","2.1.0","316720","5mjomaw0pk","block1_then_block2","","","fixation","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","null","<div class=""chinese-character"" style=""color:#000000;"">茶</div>","null","171","2.1.0","319839","5mjomaw0pk","block1_then_block2","","","character_naming","","","","","","","","","茶","cha2","","","","","1","f1_20","tea","filler","green","true","","",""
"html-keyboard-response","null","","null","172","2.1.0","320842","5mjomaw0pk","block1_then_block2","","","inter_trial_interval","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","null","<div class=""fixation"">+</div>","null","173","2.1.0","321843","5mjomaw0pk","block1_then_block2","","","fixation","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","null","<div class=""chinese-character"" style=""color:#000000;"">绿</div>","null","174","2.1.0","325835","5mjomaw0pk","block1_then_block2","","","character_naming","","","","","","","","","绿","lv4","","","","","1","green","green","congruent_color_character","green","false","","",""
"html-keyboard-response","null","","null","175","2.1.0","327838","5mjomaw0pk","block1_then_block2","","","inter_trial_interval","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","20402","
      <div class=""instructions"">
        <h2>English Color-Naming Block 1</h2>
        <p>You will see Chinese characters printed in color.</p>
        <p>Your task is to identify the <strong>ink color in English</strong>.</p>
        <p>Ignore the character itself.</p>
        <p><strong>R</strong> = red, <strong>Y</strong> = yellow, <strong>B</strong> = blue, <strong>G</strong> = green.</p>
        <p>Press <strong>Space</strong> to begin.</p>
      </div>
    "," ","176","2.1.0","348240","5mjomaw0pk","block1_then_block2","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","null","<div class=""fixation"">+</div>","null","177","2.1.0","348748","5mjomaw0pk","block1_then_block2","","","fixation","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","1266","<div class=""chinese-character"" style=""color:#1f77b4;"">月</div>","b","178","2.1.0","350014","5mjomaw0pk","block1_then_block2","","","color_naming","","","","","","","","","月","yue4","blue","b","blue","true","1","f1_7","moon","","","true","filler","false","null"
"html-keyboard-response","null","","null","179","2.1.0","351027","5mjomaw0pk","block1_then_block2","","","inter_trial_interval","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","null","<div class=""fixation"">+</div>","null","180","2.1.0","351535","5mjomaw0pk","block1_then_block2","","","fixation","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","714","<div class=""chinese-character"" style=""color:#1f77b4;"">窗</div>","b","181","2.1.0","352250","5mjomaw0pk","block1_then_block2","","","color_naming","","","","","","","","","窗","chuang1","blue","b","blue","true","1","f1_15","window","","","true","filler","false","null"
"html-keyboard-response","null","","null","182","2.1.0","353260","5mjomaw0pk","block1_then_block2","","","inter_trial_interval","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","null","<div class=""fixation"">+</div>","null","183","2.1.0","353770","5mjomaw0pk","block1_then_block2","","","fixation","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","1027","<div class=""chinese-character"" style=""color:#2ca02c;"">虑</div>","g","184","2.1.0","354797","5mjomaw0pk","block1_then_block2","","","color_naming","","","","","","","","","虑","lv4","green","g","green","true","1","green","ponder","","","false","congruent_S_T_plus","true","1"
"html-keyboard-response","null","","null","185","2.1.0","355803","5mjomaw0pk","block1_then_block2","","","inter_trial_interval","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","null","<div class=""fixation"">+</div>","null","186","2.1.0","356312","5mjomaw0pk","block1_then_block2","","","fixation","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","807","<div class=""chinese-character"" style=""color:#1f77b4;"">婪</div>","b","187","2.1.0","357119","5mjomaw0pk","block1_then_block2","","","color_naming","","","","","","","","","婪","lan2","blue","b","blue","true","1","blue","greedy","","","false","congruent_S_T_plus","true","1"
"html-keyboard-response","null","","null","188","2.1.0","358131","5mjomaw0pk","block1_then_block2","","","inter_trial_interval","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","null","<div class=""fixation"">+</div>","null","189","2.1.0","358640","5mjomaw0pk","block1_then_block2","","","fixation","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","1034","<div class=""chinese-character"" style=""color:#d6b300;"">桥</div>","y","190","2.1.0","359674","5mjomaw0pk","block1_then_block2","","","color_naming","","","","","","","","","桥","qiao2","yellow","y","yellow","true","1","f1_18","bridge","","","true","filler","false","null"
"html-keyboard-response","null","","null","191","2.1.0","360690","5mjomaw0pk","block1_then_block2","","","inter_trial_interval","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","null","<div class=""fixation"">+</div>","null","192","2.1.0","361198","5mjomaw0pk","block1_then_block2","","","fixation","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","1331","<div class=""chinese-character"" style=""color:#2ca02c;"">树</div>","g","193","2.1.0","362530","5mjomaw0pk","block1_then_block2","","","color_naming","","","","","","","","","树","shu4","green","g","green","true","1","f1_16","tree","","","true","filler","false","null"
"html-keyboard-response","null","","null","194","2.1.0","363542","5mjomaw0pk","block1_then_block2","","","inter_trial_interval","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","null","<div class=""fixation"">+</div>","null","195","2.1.0","364051","5mjomaw0pk","block1_then_block2","","","fixation","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","1228","<div class=""chinese-character"" style=""color:#d62728;"">蓝</div>","r","196","2.1.0","365279","5mjomaw0pk","block1_then_block2","","","color_naming","","","","","","","","","蓝","lan2","red","r","red","true","1","blue","blue","","","false","incongruent_color_character","true","1"
"html-keyboard-response","null","","null","197","2.1.0","366286","5mjomaw0pk","block1_then_block2","","","inter_trial_interval","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","null","<div class=""fixation"">+</div>","null","198","2.1.0","366794","5mjomaw0pk","block1_then_block2","","","fixation","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","777","<div class=""chinese-character"" style=""color:#2ca02c;"">涂</div>","g","199","2.1.0","367571","5mjomaw0pk","block1_then_block2","","","color_naming","","","","","","","","","涂","tu2","green","g","green","true","1","green","paint","","","false","neutral","true","1"
"html-keyboard-response","null","","null","200","2.1.0","368584","5mjomaw0pk","block1_then_block2","","","inter_trial_interval","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","null","<div class=""fixation"">+</div>","null","201","2.1.0","369092","5mjomaw0pk","block1_then_block2","","","fixation","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","1289","<div class=""chinese-character"" style=""color:#d62728;"">瓶</div>","r","202","2.1.0","370381","5mjomaw0pk","block1_then_block2","","","color_naming","","","","","","","","","瓶","ping2","red","r","red","true","1","red","bottle","","","false","congruent_S_minus_T_plus","true","1"
"html-keyboard-response","null","","null","203","2.1.0","371389","5mjomaw0pk","block1_then_block2","","","inter_trial_interval","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","null","<div class=""fixation"">+</div>","null","204","2.1.0","371899","5mjomaw0pk","block1_then_block2","","","fixation","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","802","<div class=""chinese-character"" style=""color:#1f77b4;"">尝</div>","b","205","2.1.0","372701","5mjomaw0pk","block1_then_block2","","","color_naming","","","","","","","","","尝","chang2","blue","b","blue","true","1","blue","taste","","","false","congruent_S_minus_T_plus","true","1"
"html-keyboard-response","null","","null","206","2.1.0","373703","5mjomaw0pk","block1_then_block2","","","inter_trial_interval","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","null","<div class=""fixation"">+</div>","null","207","2.1.0","374210","5mjomaw0pk","block1_then_block2","","","fixation","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","1493","<div class=""chinese-character"" style=""color:#d62728;"">牵</div>","r","208","2.1.0","375704","5mjomaw0pk","block1_then_block2","","","color_naming","","","","","","","","","牵","qian1","red","r","red","true","1","red","lead along","","","false","neutral","true","1"
"html-keyboard-response","null","","null","209","2.1.0","376710","5mjomaw0pk","block1_then_block2","","","inter_trial_interval","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","null","<div class=""fixation"">+</div>","null","210","2.1.0","377219","5mjomaw0pk","block1_then_block2","","","fixation","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","1119","<div class=""chinese-character"" style=""color:#d62728;"">车</div>","r","211","2.1.0","378338","5mjomaw0pk","block1_then_block2","","","color_naming","","","","","","","","","车","che1","red","r","red","true","1","f1_5","car","","","true","filler","false","null"
"html-keyboard-response","null","","null","212","2.1.0","379348","5mjomaw0pk","block1_then_block2","","","inter_trial_interval","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","null","<div class=""fixation"">+</div>","null","213","2.1.0","379856","5mjomaw0pk","block1_then_block2","","","fixation","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","488","<div class=""chinese-character"" style=""color:#d62728;"">洪</div>","r","214","2.1.0","380345","5mjomaw0pk","block1_then_block2","","","color_naming","","","","","","","","","洪","hong2","red","r","red","true","1","red","flood","","","false","congruent_S_T_plus","true","1"
"html-keyboard-response","null","","null","215","2.1.0","381352","5mjomaw0pk","block1_then_block2","","","inter_trial_interval","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","null","<div class=""fixation"">+</div>","null","216","2.1.0","381861","5mjomaw0pk","block1_then_block2","","","fixation","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","926","<div class=""chinese-character"" style=""color:#1f77b4;"">宫</div>","b","217","2.1.0","382787","5mjomaw0pk","block1_then_block2","","","color_naming","","","","","","","","","宫","gong1","blue","b","blue","true","1","blue","palace","","","false","neutral","true","1"
"html-keyboard-response","null","","null","218","2.1.0","383802","5mjomaw0pk","block1_then_block2","","","inter_trial_interval","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","null","<div class=""fixation"">+</div>","null","219","2.1.0","384310","5mjomaw0pk","block1_then_block2","","","fixation","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","448","<div class=""chinese-character"" style=""color:#2ca02c;"">黄</div>","g","220","2.1.0","384758","5mjomaw0pk","block1_then_block2","","","color_naming","","","","","","","","","黄","huang2","green","g","green","true","1","yellow","yellow","","","false","incongruent_color_character","true","1"
"html-keyboard-response","null","","null","221","2.1.0","385760","5mjomaw0pk","block1_then_block2","","","inter_trial_interval","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","null","<div class=""fixation"">+</div>","null","222","2.1.0","386268","5mjomaw0pk","block1_then_block2","","","fixation","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","839","<div class=""chinese-character"" style=""color:#1f77b4;"">红</div>","b","223","2.1.0","387108","5mjomaw0pk","block1_then_block2","","","color_naming","","","","","","","","","红","hong2","blue","b","blue","true","1","red","red","","","false","incongruent_color_character","true","1"
"html-keyboard-response","null","","null","224","2.1.0","388118","5mjomaw0pk","block1_then_block2","","","inter_trial_interval","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","null","<div class=""fixation"">+</div>","null","225","2.1.0","388628","5mjomaw0pk","block1_then_block2","","","fixation","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","1255","<div class=""chinese-character"" style=""color:#d62728;"">书</div>","r","226","2.1.0","389883","5mjomaw0pk","block1_then_block2","","","color_naming","","","","","","","","","书","shu1","red","r","red","true","1","f1_1","book","","","true","filler","false","null"
"html-keyboard-response","null","","null","227","2.1.0","390893","5mjomaw0pk","block1_then_block2","","","inter_trial_interval","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","null","<div class=""fixation"">+</div>","null","228","2.1.0","391402","5mjomaw0pk","block1_then_block2","","","fixation","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","661","<div class=""chinese-character"" style=""color:#1f77b4;"">船</div>","b","229","2.1.0","392063","5mjomaw0pk","block1_then_block2","","","color_naming","","","","","","","","","船","chuan2","blue","b","blue","true","1","f1_23","boat","","","true","filler","false","null"
"html-keyboard-response","null","","null","230","2.1.0","393064","5mjomaw0pk","block1_then_block2","","","inter_trial_interval","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","null","<div class=""fixation"">+</div>","null","231","2.1.0","393574","5mjomaw0pk","block1_then_block2","","","fixation","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","415","<div class=""chinese-character"" style=""color:#1f77b4;"">纸</div>","b","232","2.1.0","393989","5mjomaw0pk","block1_then_block2","","","color_naming","","","","","","","","","纸","zhi3","blue","b","blue","true","1","f1_19","paper","","","true","filler","false","null"
"html-keyboard-response","null","","null","233","2.1.0","395004","5mjomaw0pk","block1_then_block2","","","inter_trial_interval","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","null","<div class=""fixation"">+</div>","null","234","2.1.0","395513","5mjomaw0pk","block1_then_block2","","","fixation","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","646","<div class=""chinese-character"" style=""color:#d62728;"">红</div>","r","235","2.1.0","396159","5mjomaw0pk","block1_then_block2","","","color_naming","","","","","","","","","红","hong2","red","r","red","true","1","red","red","","","false","congruent_color_character","true","1"
"html-keyboard-response","null","","null","236","2.1.0","397176","5mjomaw0pk","block1_then_block2","","","inter_trial_interval","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","null","<div class=""fixation"">+</div>","null","237","2.1.0","397685","5mjomaw0pk","block1_then_block2","","","fixation","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","739","<div class=""chinese-character"" style=""color:#2ca02c;"">洞</div>","g","238","2.1.0","398424","5mjomaw0pk","block1_then_block2","","","color_naming","","","","","","","","","洞","dong4","green","g","green","true","1","green","hole","","","false","congruent_S_minus_T_plus","true","1"
"html-keyboard-response","null","","null","239","2.1.0","399427","5mjomaw0pk","block1_then_block2","","","inter_trial_interval","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","null","<div class=""fixation"">+</div>","null","240","2.1.0","399934","5mjomaw0pk","block1_then_block2","","","fixation","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","1151","<div class=""chinese-character"" style=""color:#d62728;"">灯</div>","r","241","2.1.0","401085","5mjomaw0pk","block1_then_block2","","","color_naming","","","","","","","","","灯","deng1","red","r","red","true","1","f1_21","lamp","","","true","filler","false","null"
"html-keyboard-response","null","","null","242","2.1.0","402090","5mjomaw0pk","block1_then_block2","","","inter_trial_interval","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","null","<div class=""fixation"">+</div>","null","243","2.1.0","402598","5mjomaw0pk","block1_then_block2","","","fixation","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","982","<div class=""chinese-character"" style=""color:#1f77b4;"">蓝</div>","b","244","2.1.0","403580","5mjomaw0pk","block1_then_block2","","","color_naming","","","","","","","","","蓝","lan2","blue","b","blue","true","1","blue","blue","","","false","congruent_color_character","true","1"
"html-keyboard-response","null","","null","245","2.1.0","404589","5mjomaw0pk","block1_then_block2","","","inter_trial_interval","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","null","<div class=""fixation"">+</div>","null","246","2.1.0","405098","5mjomaw0pk","block1_then_block2","","","fixation","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","720","<div class=""chinese-character"" style=""color:#2ca02c;"">石</div>","g","247","2.1.0","405818","5mjomaw0pk","block1_then_block2","","","color_naming","","","","","","","","","石","shi2","green","g","green","true","1","f1_24","stone","","","true","filler","false","null"
"html-keyboard-response","null","","null","248","2.1.0","406824","5mjomaw0pk","block1_then_block2","","","inter_trial_interval","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","null","<div class=""fixation"">+</div>","null","249","2.1.0","407334","5mjomaw0pk","block1_then_block2","","","fixation","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","771","<div class=""chinese-character"" style=""color:#2ca02c;"">旅</div>","g","250","2.1.0","408105","5mjomaw0pk","block1_then_block2","","","color_naming","","","","","","","","","旅","lv3","green","g","green","true","1","green","travel","","","false","congruent_S_plus_T_minus","true","1"
"html-keyboard-response","null","","null","251","2.1.0","409121","5mjomaw0pk","block1_then_block2","","","inter_trial_interval","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","null","<div class=""fixation"">+</div>","null","252","2.1.0","409629","5mjomaw0pk","block1_then_block2","","","fixation","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","683","<div class=""chinese-character"" style=""color:#d6b300;"">花</div>","y","253","2.1.0","410313","5mjomaw0pk","block1_then_block2","","","color_naming","","","","","","","","","花","hua1","yellow","y","yellow","true","1","f1_6","flower","","","true","filler","false","null"
"html-keyboard-response","null","","null","254","2.1.0","411325","5mjomaw0pk","block1_then_block2","","","inter_trial_interval","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","null","<div class=""fixation"">+</div>","null","255","2.1.0","411835","5mjomaw0pk","block1_then_block2","","","fixation","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","651","<div class=""chinese-character"" style=""color:#d62728;"">家</div>","r","256","2.1.0","412486","5mjomaw0pk","block1_then_block2","","","color_naming","","","","","","","","","家","jia1","red","r","red","true","1","f1_13","home","","","true","filler","false","null"
"html-keyboard-response","null","","null","257","2.1.0","413501","5mjomaw0pk","block1_then_block2","","","inter_trial_interval","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","null","<div class=""fixation"">+</div>","null","258","2.1.0","414009","5mjomaw0pk","block1_then_block2","","","fixation","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","1028","<div class=""chinese-character"" style=""color:#d6b300;"">绿</div>","y","259","2.1.0","415038","5mjomaw0pk","block1_then_block2","","","color_naming","","","","","","","","","绿","lv4","yellow","y","yellow","true","1","green","green","","","false","incongruent_color_character","true","1"
"html-keyboard-response","null","","null","260","2.1.0","416043","5mjomaw0pk","block1_then_block2","","","inter_trial_interval","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","null","<div class=""fixation"">+</div>","null","261","2.1.0","416550","5mjomaw0pk","block1_then_block2","","","fixation","","","","","","","","","","","","","","","","","","","","","","",""
